SubmissionDate,meta-instanceID,cassava_image_class,cassava_plant_age,cassava_variety,district,subcounty_luweero,subcounty_naka,subcounty_bugiri,subcounty_kamuli,subcounty_nebbi,subcounty_koboko,subcounty_pakwach,cassava_image_1,cassava_image_2,cassava_image_3,cassava_image_4,cassava_image_5,cassava_image_6,cassava_image_7,cassava_image_8,cassava_image_9,cassava_image_10,cassava_comment,cassava_image_gps-Latitude,cassava_image_gps-Longitude,cassava_image_gps-Altitude,cassava_image_gps-Accuracy,phone_ID,start_time,end_time,submission_time,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Subcounty,days
2021-03-31 05:12:50.161000+00:00,uuid:61d4627d-1356-4efe-968e-3524ea5fe653,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617104664479.jpg,1617104674475.jpg,1617104685268.jpg,1617104697493.jpg,1617104710541.jpg,1617104725130.jpg,1617104742528.jpg,1617104763648.jpg,1617104776158.jpg,1617104795040.jpg,Kamuli bulopa,0.8520383,33.2534583,1080.2,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 14:44:01.291000+03:00,2021-03-30 14:46:56.236000+03:00,2021-03-30,2f5dedb6ee9a98968ecf36f4e9421db1e40b73cf,10,User_chodrine,10,10,bulopa,2021-03-30
2021-03-31 05:12:39.202000+00:00,uuid:f4fc4c3c-1b91-4da1-a6c1-5809d21ebd57,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617104473854.jpg,1617104483795.jpg,1617104507271.jpg,1617104520187.jpg,1617104536825.jpg,1617104547865.jpg,1617104564325.jpg,1617104577611.jpg,1617104595267.jpg,1617104610015.jpg,Kamuli bulopa,0.8520633,33.2534967,1080.3,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 14:40:44.229000+03:00,2021-03-30 14:43:47.420000+03:00,2021-03-30,1804d1de2fe88e6c8ed78f6ac79a7691f70ee803,10,User_chodrine,10,10,bulopa,2021-03-30
2021-03-31 05:12:28.507000+00:00,uuid:74c0b3bd-d441-46d5-9be6-69664b3a8302,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617104251512.jpg,1617104303900.jpg,1617104320672.jpg,1617104329985.jpg,1617104340208.jpg,1617104355259.jpg,1617104366215.jpg,1617104376912.jpg,1617104387590.jpg,1617104410409.jpg,Kamuli bulopa,0.8521533,33.2534533,1079.2,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 14:37:01.503000+03:00,2021-03-30 14:40:28.146000+03:00,2021-03-30,0bf9be542f400fc7c9d41c380b8b5d95b000628c,10,User_chodrine,10,10,bulopa,2021-03-30
2021-03-31 05:12:18.351000+00:00,uuid:323dc9f7-f17c-4439-9d8e-f0b4a7888464,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617104057281.jpg,1617104075588.jpg,1617104091631.jpg,1617104109091.jpg,1617104124473.jpg,1617104138086.jpg,1617104153513.jpg,1617104165744.jpg,1617104178786.jpg,1617104197302.jpg,Kamuli bulopa,0.8522,33.25343,1079.6,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 14:33:43.967000+03:00,2021-03-30 14:36:58.015000+03:00,2021-03-30,138e4d661dc3b92386298be521a26307c4ae70f6,10,User_chodrine,10,10,bulopa,2021-03-30
2021-03-31 05:12:07.990000+00:00,uuid:647df793-b65c-4834-9e6b-6cc320249102,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617103782841.jpg,1617103798103.jpg,1617103809494.jpg,1617103868664.jpg,1617103879318.jpg,1617103891724.jpg,1617103917474.jpg,1617103927967.jpg,1617103952991.jpg,1617103987257.jpg,Kamuli bulopa,0.8521967,33.2533383,1079.4,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 14:29:01.010000+03:00,2021-03-30 14:33:29.398000+03:00,2021-03-30,48d9d2c933a2160a15cd2cbf8bf43519262c33e3,10,User_chodrine,10,10,bulopa,2021-03-30
2021-03-31 05:11:57.782000+00:00,uuid:abe81fa1-519d-4246-ab3f-4243a7b31805,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617103507755.jpg,1617103523701.jpg,1617103547652.jpg,1617103559357.jpg,1617103585971.jpg,1617103597543.jpg,1617103619959.jpg,1617103630093.jpg,1617103662867.jpg,1617103719895.jpg,Kamuli bulopa,0.8521,33.253325,1076.9,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 14:24:46.498000+03:00,2021-03-30 14:28:57.790000+03:00,2021-03-30,ebabf5006d3e9a1d68e3b0d31275ab3f7f32d32b,10,User_chodrine,10,10,bulopa,2021-03-30
2021-03-31 05:11:46.085000+00:00,uuid:1f0a4d3d-d0a9-48ed-82be-61604807b3ba,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617103321534.jpg,1617103330402.jpg,1617103343985.jpg,1617103366483.jpg,1617103386120.jpg,1617103428031.jpg,1617103436616.jpg,1617103448874.jpg,1617103459263.jpg,1617103468288.jpg,Kamuli bulopa,0.8521833,33.2532283,1074.3,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 14:20:54.530000+03:00,2021-03-30 14:24:43.120000+03:00,2021-03-30,a29ac518ce9b1f65244c19508736655508c3d408,10,User_chodrine,10,10,bulopa,2021-03-30
2021-03-31 05:11:34.877000+00:00,uuid:3088ce81-be28-4810-8a93-9f08341e0b9e,cbsd,12,tme 14,kamuli,,,,namwendwa,,,,1617099744658.jpg,1617099753701.jpg,1617099767732.jpg,1617099787666.jpg,1617099800790.jpg,1617099844781.jpg,1617099911053.jpg,1617099928564.jpg,1617099943864.jpg,1617099961451.jpg,Kamuli namwendwa,0.8804933,33.2274017,1119.9,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 13:22:05.540000+03:00,2021-03-30 13:26:32.463000+03:00,2021-03-30,9aa37171494c42232e48444a2a4878ca75523ee7,10,User_chodrine,10,10,namwendwa,2021-03-30
2021-03-31 05:11:24.374000+00:00,uuid:851cb936-caad-4b95-b03e-c26146746f3a,cbsd,12,tme 14,kamuli,,,,namwendwa,,,,1617099434349.jpg,1617099445890.jpg,1617099457337.jpg,1617099479532.jpg,1617099507755.jpg,1617099530093.jpg,1617099579011.jpg,1617099615929.jpg,1617099630848.jpg,1617099667594.jpg,Kamuli namwendwa,0.8804783,33.227435,1115.9,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 13:16:47.291000+03:00,2021-03-30 13:21:34.081000+03:00,2021-03-30,c4b6b2c7a2cd2c3c5fc0d9987148ba3dc50a8d6b,10,User_chodrine,10,10,namwendwa,2021-03-30
2021-03-31 05:11:13.277000+00:00,uuid:18fe2acb-8bea-401a-8f23-5702688e18e3,cbsd,12,tme 14,kamuli,,,,namwendwa,,,,1617099201345.jpg,1617099214997.jpg,1617099243112.jpg,1617099260288.jpg,1617099285945.jpg,1617099298838.jpg,1617099310870.jpg,1617099348792.jpg,1617099369502.jpg,1617099382973.jpg,Kamuli namwendwa,0.8805717,33.227305,1103.9,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 13:12:36.084000+03:00,2021-03-30 13:16:43.828000+03:00,2021-03-30,e7bb9f041b5c997aeb433be8877b0225ee8eafff,10,User_chodrine,10,10,namwendwa,2021-03-30
2021-03-31 05:11:02.567000+00:00,uuid:3e334987-c460-4d63-b273-a698d5bd52fa,cbsd,12,tme 14,kamuli,,,,namwendwa,,,,1617098980380.jpg,1617098990962.jpg,1617099006794.jpg,1617099018237.jpg,1617099034136.jpg,1617099045825.jpg,1617099057918.jpg,1617099079130.jpg,1617099092093.jpg,1617099133207.jpg,Kamuli namwendwa,0.8804283,33.2274033,1099.7,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 13:08:45.766000+03:00,2021-03-30 13:12:32.013000+03:00,2021-03-30,f5d00c944db435c55e857d306d92cc5f998e6432,10,User_chodrine,10,10,namwendwa,2021-03-30
2021-03-31 05:10:52.103000+00:00,uuid:c36945d0-20b3-47b7-8d66-449f53c352c6,cbsd,5,tme 14,kamuli,,,,namwendwa,,,,1617098634597.jpg,1617098674227.jpg,1617098701167.jpg,1617098718512.jpg,1617098727641.jpg,1617098740211.jpg,1617098768118.jpg,1617098780661.jpg,1617098798413.jpg,1617098837656.jpg,Kamuli namwendwa,0.8800017,33.2273983,1095.7,4.1,collect:IklMfYh8bTivpeV8,2021-03-30 13:03:13.732000+03:00,2021-03-30 13:08:37.377000+03:00,2021-03-30,0a6849f4dd47af538ebc4882b86add3010fc8c8e,10,User_chodrine,10,10,namwendwa,2021-03-30
2021-03-31 05:10:41.386000+00:00,uuid:2c4009cd-c4e9-49e7-bd11-f6871e15e402,cbsd,12,nase 13,kamuli,,,,kitayumdwa,,,,1617097285041.jpg,1617097301629.jpg,1617097310826.jpg,1617097339777.jpg,1617097352533.jpg,1617097396085.jpg,1617097410731.jpg,1617097431931.jpg,1617097441032.jpg,1617097468381.jpg,Kamuli kitayundwa,0.8907683,33.2100867,1079.7,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 12:40:44.586000+03:00,2021-03-30 12:44:51.364000+03:00,2021-03-30,a7ac223c68b5b3c527a1175350154ce31c7e8065,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:10:30.987000+00:00,uuid:45bb6a0e-fa7d-4bdb-a6e0-6b5f9bd500f7,cbsd,12,nase 13,kamuli,,,,kitayumdwa,,,,1617096986840.jpg,1617097011016.jpg,1617097025655.jpg,1617097060032.jpg,1617097084885.jpg,1617097100289.jpg,1617097113891.jpg,1617097126662.jpg,1617097156976.jpg,1617097211419.jpg,Kamuli kitayundwa,0.8907667,33.210025,1072.9,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 12:35:46.128000+03:00,2021-03-30 12:40:33.179000+03:00,2021-03-30,63bf35aea069eb217388e348c60531e2612a0a4d,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:10:20.642000+00:00,uuid:e7928ea4-216e-493e-a255-23872c9664c2,cbsd,8,tme 14,kamuli,,,,kitayumdwa,,,,1617095841902.jpg,1617095879578.jpg,1617095889393.jpg,1617095905676.jpg,1617095939256.jpg,1617095955482.jpg,1617095998091.jpg,1617096025679.jpg,1617096035899.jpg,1617096045129.jpg,Kamuli kitayundwa,0.9005733,33.1912167,1127.0,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 12:16:56.045000+03:00,2021-03-30 12:21:12.069000+03:00,2021-03-30,abc6f62b5d7608fd95abaa0d882448339bb7c549,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:10:10.370000+00:00,uuid:aaae26f2-97e3-4ce0-8cd9-864fa5b08e07,cbsd,7,tme 14,kamuli,,,,kitayumdwa,,,,1617095581435.jpg,1617095590186.jpg,1617095604138.jpg,1617095644754.jpg,1617095661115.jpg,1617095696507.jpg,1617095709360.jpg,1617095724890.jpg,1617095752122.jpg,1617095778414.jpg,Kamuli kitayundwa,0.900565,33.1911317,1127.0,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 12:11:08.891000+03:00,2021-03-30 12:16:51.818000+03:00,2021-03-30,a28052c2b25bb8f7c7c12749d822a94543f66405,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:09:58.822000+00:00,uuid:db13c516-6c55-4abb-bcf5-5e5e23f30ea2,cbsd,7,tme 14,kamuli,,,,kitayumdwa,,,,1617095333058.jpg,1617095349336.jpg,1617095360327.jpg,1617095373098.jpg,1617095388436.jpg,1617095397208.jpg,1617095407410.jpg,1617095417245.jpg,1617095434153.jpg,1617095444792.jpg,Kamuli kitagundwa,0.9007117,33.1907867,1130.0,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 12:07:40.004000+03:00,2021-03-30 12:22:27.841000+03:00,2021-03-30,950e9f16d43094ab8e46d67059a7f8e263000f95,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:09:48.741000+00:00,uuid:d6f70db8-f667-4f73-ae4b-6a75ea5eb2e0,cbsd,7,nase 3,kamuli,,,,kitayumdwa,,,,1617093793613.jpg,1617093803385.jpg,1617093812443.jpg,1617093822245.jpg,1617093834663.jpg,1617093850164.jpg,1617093866573.jpg,1617093882881.jpg,1617093895318.jpg,1617093911350.jpg,Kamuli kitayundwa,0.9262767,33.191635,1105.8,4.4,collect:IklMfYh8bTivpeV8,2021-03-30 11:42:31.297000+03:00,2021-03-30 11:45:44.439000+03:00,2021-03-30,c9d742946df18009ea18221e980b2791b7cd2b3e,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:09:38.358000+00:00,uuid:3674785c-f4c3-466c-81dc-73fcc660718b,cbsd,7,nase 3,kamuli,,,,kitayumdwa,,,,1617093564507.jpg,1617093578785.jpg,1617093590876.jpg,1617093600495.jpg,1617093617161.jpg,1617093633497.jpg,1617093646304.jpg,1617093669912.jpg,1617093704694.jpg,1617093715925.jpg,Kamuli kitayundwa,0.9260233,33.1916433,1102.3,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 11:38:48.111000+03:00,2021-03-30 11:42:27.261000+03:00,2021-03-30,52ca68f5ec1c4fc05ceb1e6e3c19ce0c243ee1f1,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:09:28.016000+00:00,uuid:00a9b1c5-42bb-42f1-84b8-631e12f19213,cbsd,7,nase 3,kamuli,,,,kitayumdwa,,,,1617093382409.jpg,1617093393009.jpg,1617093402044.jpg,1617093414479.jpg,1617093431453.jpg,1617093442348.jpg,1617093456102.jpg,1617093471179.jpg,1617093486481.jpg,1617093496198.jpg,Kamuli kitayundwa,0.926045,33.191675,1101.4,4.2,collect:IklMfYh8bTivpeV8,2021-03-30 11:35:07.049000+03:00,2021-03-30 11:38:44.481000+03:00,2021-03-30,7981014197a0073d18cbd75dc212472a607f2691,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:09:17.053000+00:00,uuid:995bfef3-5f7f-4701-8663-868f3d151023,cbsd,7,nase 3,kamuli,,,,kitayumdwa,,,,1617093119850.jpg,1617093137765.jpg,1617093147769.jpg,1617093162877.jpg,1617093173606.jpg,1617093193681.jpg,1617093211993.jpg,1617093231965.jpg,1617093248944.jpg,1617093264222.jpg,Kamuli kitayundwa,0.92593,33.1916917,1101.1,4.1,collect:IklMfYh8bTivpeV8,2021-03-30 11:31:27.922000+03:00,2021-03-30 11:35:03.618000+03:00,2021-03-30,456f23d8d86b8d2f1c2d08fbe52b21ae0ec5a346,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:09:05.923000+00:00,uuid:1ab3f3be-c0ac-4789-9153-61b7dd20c71c,cbsd,7,nase 3,kamuli,,,,kitayumdwa,,,,1617092886511.jpg,1617092896725.jpg,1617092907620.jpg,1617092925909.jpg,1617092943752.jpg,1617092984648.jpg,1617093004024.jpg,1617093024817.jpg,1617093037938.jpg,1617093056557.jpg,Kamuli kitagandwa,0.925935,33.19179,1099.6,4.5,collect:IklMfYh8bTivpeV8,2021-03-30 11:25:23.370000+03:00,2021-03-30 11:31:23.792000+03:00,2021-03-30,6490da22c221b72e65d7d719b7a9ff935a106fe2,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:08:55.206000+00:00,uuid:b39613a3-9310-4ba8-a7d7-5e212a9cc090,cbsd,7,tme 204,kamuli,,,,kitayumdwa,,,,1617092541932.jpg,1617092552265.jpg,1617092571537.jpg,1617092584668.jpg,1617092608155.jpg,1617092625614.jpg,1617092634989.jpg,1617092650485.jpg,1617092668593.jpg,1617092686738.jpg,Kamuli kitayundwa,0.9258583,33.1918933,1096.4,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 11:21:53.871000+03:00,2021-03-30 11:25:18.762000+03:00,2021-03-30,87f646c88d0f46a3963c4396f152df66d9cced14,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:08:44.744000+00:00,uuid:724ce5eb-9878-41d7-950e-37ffb5bf6c3a,cbsd,7,tme 204,kamuli,,,,kitayumdwa,,,,1617092264647.jpg,1617092276506.jpg,1617092328362.jpg,1617092344508.jpg,1617092378477.jpg,1617092397384.jpg,1617092439261.jpg,1617092447881.jpg,1617092460769.jpg,1617092479058.jpg,Kamuli kitagundwa,0.925885,33.1918833,1095.2,3.9,collect:IklMfYh8bTivpeV8,2021-03-30 11:17:09.254000+03:00,2021-03-30 11:21:49.242000+03:00,2021-03-30,18f875b521ffcc6a50f8b6c9f3a9f2aa8744eff9,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:08:34.413000+00:00,uuid:859aace3-7cc9-423e-8cb0-78d36b145599,cbsd,7,tme 204,kamuli,,,,kitayumdwa,,,,1617092005397.jpg,1617092016635.jpg,1617092028160.jpg,1617092046091.jpg,1617092082259.jpg,1617092097571.jpg,1617092117158.jpg,1617092131449.jpg,1617092147434.jpg,1617092193192.jpg,Kamuli kitayundwa,,,,,collect:IklMfYh8bTivpeV8,2021-03-30 11:12:45.657000+03:00,2021-03-30 11:17:02.839000+03:00,2021-03-30,e1e18ee6c82b1d20452b58d4d4d1130ce8b39e02,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:08:24.081000+00:00,uuid:14a84c68-8c52-4168-9380-806a8efa0819,cbsd,7,tme 204,kamuli,,,,kitayumdwa,,,,1617091751161.jpg,1617091761752.jpg,1617091775493.jpg,1617091795508.jpg,1617091817411.jpg,1617091827466.jpg,1617091837695.jpg,1617091863021.jpg,1617091885362.jpg,1617091916342.jpg,Kamuli kitayundwa,,,,,collect:IklMfYh8bTivpeV8,2021-03-30 11:08:39.449000+03:00,2021-03-30 11:12:42.040000+03:00,2021-03-30,681e7d72e20a9b1a5fe1b0fc1ffff83ad902ab28,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-31 05:08:12.173000+00:00,uuid:3ab226bc-a8e0-4c10-a13f-c7481804e03f,cbsd,7,tme 204,kamuli,,,,kamuli tc,,,,1617091541828.jpg,1617091552885.jpg,1617091577931.jpg,1617091590710.jpg,1617091603790.jpg,1617091614004.jpg,1617091625258.jpg,1617091635314.jpg,1617091645388.jpg,1617091660732.jpg,Kamuli,,,,,collect:IklMfYh8bTivpeV8,2021-03-30 11:04:50.792000+03:00,2021-03-30 11:08:35.661000+03:00,2021-03-30,da7e3ff50f91fcb7dc46557b3ef2d93e42260dca,10,User_chodrine,10,10,kamuli tc,2021-03-30
2021-03-30 14:56:25.690000+00:00,uuid:e329dfaa-a9aa-4574-81b4-26ad61e8ca7d,cbsd,8,tme 14,kamuli,,,,kitayumdwa,,,,1617095636935.jpg,1617095662033.jpg,1617095674174.jpg,1617095689280.jpg,1617095700486.jpg,1617095715186.jpg,1617095726814.jpg,1617095737887.jpg,1617095891006.jpg,1617095923887.jpg,"Kitayundwa, Kamuli",0.9005518,33.1911096,1181.1,4.7,collect:98nnkCZUL887PcuQ,2021-03-30 12:13:33.941000+03:00,2021-03-30 12:19:19.419000+03:00,2021-03-30,1448a166182b6a5778d8e102cb777ae3f280af81,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-30 14:56:00.222000+00:00,uuid:5265e3dc-3f46-406e-9c8a-70891c64a582,cbsd,8,tme 14,kamuli,,,,kitayumdwa,,,,1617095422265.jpg,1617095432283.jpg,1617095445486.jpg,1617095458448.jpg,1617095477416.jpg,1617095497996.jpg,1617095515897.jpg,1617095538442.jpg,1617095567534.jpg,1617095578874.jpg,"Kitayundwa, Kamuli",0.9007828,33.1908542,1172.5,4.98,collect:98nnkCZUL887PcuQ,2021-03-30 12:09:53.455000+03:00,2021-03-30 12:13:30.920000+03:00,2021-03-30,95c420054fe04184599983be3dc181584da1440b,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-30 14:54:51.137000+00:00,uuid:495c875c-7118-4398-97e4-db5488b55e7e,cbsd,8,tme 14,kamuli,,,,kitayumdwa,,,,1617095217407.jpg,1617095235790.jpg,1617095248395.jpg,1617095290124.jpg,1617095303317.jpg,1617095319973.jpg,1617095336476.jpg,1617095347236.jpg,1617095362535.jpg,1617095375091.jpg,"Kitayundwa, Kamuli",0.9007535,33.1907094,1167.1,4.9,collect:98nnkCZUL887PcuQ,2021-03-30 12:05:54.619000+03:00,2021-03-30 12:27:25.158000+03:00,2021-03-30,271dfa47afd6d1162f4e0e8761e5451217f0d213,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-30 14:53:19.138000+00:00,uuid:807842f3-21c0-4484-b373-6a1f8a114dd5,cbsd,7,nase 3,kamuli,,,,kitayumdwa,,,,1617093821188.jpg,1617093832787.jpg,1617093847250.jpg,1617093861859.jpg,1617093873887.jpg,1617093902293.jpg,1617093919155.jpg,1617093958948.jpg,1617093981058.jpg,1617094014028.jpg,"Kitayundwa, Kamuli",0.9258586,33.1919968,1102.5,3.9,collect:98nnkCZUL887PcuQ,2021-03-30 11:43:07.703000+03:00,2021-03-30 11:48:09.901000+03:00,2021-03-30,9ba2e3c745d3e68f00ed10569b34a2ba7706b1b5,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-30 14:51:18.828000+00:00,uuid:dc6b52d4-6266-4017-9057-73669be29375,cbsd,7,nase 3,kamuli,,,,kitayumdwa,,,,1617093477150.jpg,1617093508985.jpg,1617093540456.jpg,1617093572229.jpg,1617093625047.jpg,1617093645603.jpg,1617093668343.jpg,1617093705626.jpg,1617093725936.jpg,1617093742761.jpg,"Kitayundwa, Kamuli",0.9260299,33.1916719,1115.6,4.8,collect:98nnkCZUL887PcuQ,2021-03-30 11:37:11.392000+03:00,2021-03-30 11:42:54.568000+03:00,2021-03-30,b41b6e978cfd0b23b975cbef4be05c23842e9184,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-30 14:50:36.687000+00:00,uuid:8ac7153f-3d72-4f40-a54e-d5014736aec9,cbsd,7,nase 3,kamuli,,,,kitayumdwa,,,,1617093206022.jpg,1617093222393.jpg,1617093253039.jpg,1617093274361.jpg,1617093318084.jpg,1617093335420.jpg,1617093352110.jpg,1617093365850.jpg,1617093383853.jpg,1617093395067.jpg,"Kitayundwa, kamuli",0.9259364,33.1916065,1112.0,4.05,collect:98nnkCZUL887PcuQ,2021-03-30 11:32:50.790000+03:00,2021-03-30 11:37:08.205000+03:00,2021-03-30,a35e4aa5d35502b51a8369acd5c228f0af5fcfb5,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-30 14:50:02.400000+00:00,uuid:16f90e01-6af2-45bf-865e-cc233c7d534d,cbsd,7,nase 3,kamuli,,,,kitayumdwa,,,,1617092722712.jpg,1617092761053.jpg,1617092847008.jpg,1617092899190.jpg,1617092951896.jpg,1617092971274.jpg,1617093031324.jpg,1617093064126.jpg,1617093087273.jpg,1617093128122.jpg,"Kitayundwa, kamuli",0.9260058,33.1916752,1110.9,4.25,collect:98nnkCZUL887PcuQ,2021-03-30 11:23:48.454000+03:00,2021-03-30 11:32:43.113000+03:00,2021-03-30,d1ff9ba2c00263e2f11c4f6ea338def941e46b90,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-30 14:49:40.170000+00:00,uuid:a4544976-7fe0-4cd0-86a5-aa90eb240035,cbsd,7,tme 204,kamuli,,,,kitayumdwa,,,,1617092280398.jpg,1617092301762.jpg,1617092327111.jpg,1617092340759.jpg,1617092362564.jpg,1617092411492.jpg,1617092428527.jpg,1617092446251.jpg,1617092460148.jpg,1617092552471.jpg,"Kitayundwa, kamuli",0.9259289,33.191748,1111.7,3.9,collect:98nnkCZUL887PcuQ,2021-03-30 11:17:21.783000+03:00,2021-03-30 11:23:35.703000+03:00,2021-03-30,65541d3bc359c425d21eb7713f17bb5787108f2a,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-30 14:49:19.375000+00:00,uuid:63a4f711-9089-41c6-a54d-4d24842c02e7,cbsd,7,tme 204,kamuli,,,,kitayumdwa,,,,1617091985453.jpg,1617092001082.jpg,1617092026450.jpg,1617092042060.jpg,1617092087354.jpg,1617092108295.jpg,1617092123902.jpg,1617092153478.jpg,1617092174281.jpg,1617092199548.jpg,"Kitayundwa, Kamuli",0.925862,33.1918434,1108.6,3.9,collect:98nnkCZUL887PcuQ,2021-03-30 11:12:27.490000+03:00,2021-03-30 11:17:11.117000+03:00,2021-03-30,35f4949fb0b3df8ea8b827e862258bcf9eaf5f9d,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-30 14:48:58.547000+00:00,uuid:c369acb7-689e-46a3-bf19-0932917d11df,cbsd,7,tme 204,kamuli,,,,kitayumdwa,,,,1617091690564.jpg,1617091703573.jpg,1617091734346.jpg,1617091752176.jpg,1617091772168.jpg,1617091791064.jpg,1617091806303.jpg,1617091826303.jpg,1617091852145.jpg,1617091889628.jpg,"Kitayundwa, kamuli",0.92588,33.1918666,1088.2,3.9,collect:98nnkCZUL887PcuQ,2021-03-30 11:07:21.091000+03:00,2021-03-30 11:12:02.489000+03:00,2021-03-30,76d869b0b77a386356e64266bbcb9c72408e45b1,10,User_chodrine,10,10,kitayumdwa,2021-03-30
2021-03-30 14:48:41.211000+00:00,uuid:0ac89ed0-4fa6-4467-b2b0-9200a74e3021,cbsd,7,tme 204,kamuli,,,,kamuli tc,,,,1617091427571.jpg,1617091448047.jpg,1617091469347.jpg,1617091488135.jpg,,1617091507346.jpg,1617091537341.jpg,1617091569432.jpg,1617091588296.jpg,1617091604388.jpg,Kamuli,0.9258293,33.1917332,1087.5,4.7,collect:98nnkCZUL887PcuQ,2021-03-30 11:03:12.070000+03:00,2021-03-30 11:07:09.591000+03:00,2021-03-30,09f7a7e2bcbcbeda9b61cc6f2a900287b2332771,10,User_chodrine,9,9,kamuli tc,2021-03-30
2021-03-30 14:48:22.809000+00:00,uuid:a50714b5-9cae-4ecb-a9f4-f2ede7aa5a6e,healthy,8,tme 14,koboko,,,,,,Kuluba,,1617002115692.jpg,1617002131383.jpg,1617002159921.jpg,1617002272348.jpg,1617002342512.jpg,1617002447568.jpg,1617002478269.jpg,1617002505012.jpg,1617002524100.jpg,1617002579498.jpg,"
",3.6152527,30.953621,1023.3,4.9,collect:98nnkCZUL887PcuQ,2021-03-29 10:14:46.847000+03:00,2021-03-29 10:23:40.363000+03:00,2021-03-29,329c51eeb7bfb2b967724764a767c357fdeb185f,10,User_chodrine,10,10,Kuluba,2021-03-29
2021-03-30 14:47:56.868000+00:00,uuid:198a6571-2b27-4bf8-8909-9b2004e60270,healthy,8,tme 14,koboko,,,,,,Kuluba,,1617001776929.jpg,1617001794691.jpg,1617001828660.jpg,1617001857010.jpg,1617001879707.jpg,1617001965893.jpg,1617001999647.jpg,1617002033420.jpg,1617002052627.jpg,1617002064538.jpg,,3.6151524,30.9536597,1013.5,4.916,collect:98nnkCZUL887PcuQ,2021-03-29 10:08:50.786000+03:00,2021-03-29 10:14:43.593000+03:00,2021-03-29,b3a5323d46d734d98d762dddb75bbb239ca08ae4,10,User_chodrine,10,10,Kuluba,2021-03-29
2021-03-30 14:47:36.941000+00:00,uuid:63366471-79e7-4391-8169-a6185183b67b,cmd,12,abunguli,koboko,,,,,,Kuluba,,1616998354300.jpg,1616998402058.jpg,1616998413493.jpg,1616998456792.jpg,1616998476923.jpg,1616998508669.jpg,1616998523787.jpg,1616998547781.jpg,1616998570653.jpg,1616998598399.jpg,,3.5709532,30.9235685,1126.6,4.1,collect:98nnkCZUL887PcuQ,2021-03-29 09:11:05.566000+03:00,2021-03-29 09:17:39.585000+03:00,2021-03-29,50ed6f687cae6a3b3514425212b2cc631449340a,10,User_chodrine,10,10,Kuluba,2021-03-29
